municipio;_gama_camara;_mamografo_com_comando_simples;_mamografo_com_estereotaxia;_raio_x_ate_100_ma;_raio_x_de_100_a_500_ma;_raio_x_mais_de_500ma;_raio_x_dentario;_raio_x_com_fluoroscopia;_raio_x_para_densitometria_ossea;_raio_x_para_hemodinamica;_tomógrafo_computadorizado;_ressonancia_magnetica;_ultrassom_doppler_colorido;_ultrassom_ecografo;_ultrassom_convencional;_processadora_de_filme_exclusiva_para_mamografia;_mamografo_computadorizado;_pet_ct;_endoscopio_das_vias_respiratorias;_endoscopio_das_vias_urinarias;_endoscopio_digestivo;_equipamentos_para_optometria;_laparoscopio_video;_microscopio_cirurgico;_cadeira_oftalmologica;_coluna_oftalmologica;_refrator;_lensometro;_projetor_ou_tabela_de_optotipos;_retinoscopio;_oftalmoscopio;_ceratometro;_tonometro_de_aplanacao;_biomicroscopio_lampada_de_fenda;_campimetro;_eletrocardiografo;_eletroencefalografo;_bomba_balao_intra_aortico;_bomba_de_infusao;_berço_aquecido;_bilirrubinometro;_debitometro;_desfibrilador;_equipamento_de_fototerapia;_incubadora;_marcapasso_temporario;_monitor_de_ecg;_monitor_de_pressao_invasivo;_monitor_de_pressao_nao_invasivo;_reanimador_pulmonar_ambu;_respirador_ventilador;_aparelho_de_diatermia_por_ultrassom_ondas_curtas;_aparelho_de_eletroestimulacao;_bomba_de_infusao_de_hemoderivados;_equipamentos_de_aferese;_equipamento_de_circulacao_extracorporea;_equipamento_para_hemodialise;_forno_de_bier;total
"260490 Cumaru";-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;8
"260500 Cupira";-;-;-;2;-;-;1;-;-;-;-;-;-;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;2;-;-;1;-;-;-;-;2;14
"260510 Custódia";-;-;-;1;-;1;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;10
"260515 Dormentes";-;-;-;-;1;-;5;-;-;-;-;-;2;1;3;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;6;-;-;1;-;-;-;1;-;-;-;1;-;5;5;-;-;2;-;-;-;-;-;36
"260520 Escada";-;1;-;-;2;-;-;-;-;-;-;-;-;-;4;1;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;4;-;-;-;2;-;-;6;-;1;-;5;-;-;8;-;1;1;-;-;1;-;1;41
"260530 Exu";-;-;-;2;-;-;2;-;-;-;-;-;-;1;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;1;-;2;-;1;-;-;13;-;2;2;-;-;-;-;2;34
"260540 Feira Nova";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;1;-;1;1;-;-;1;1;3;-;-;-;-;-;12
"260545 Fernando de Noronha";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"260550 Ferreiros";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"260560 Flores";-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"260570 Floresta";-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;2;-;-;-;-;1;11
"260580 Frei Miguelinho";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"260590 Gameleira";-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;1;3;-;-;-;-;-;-;-;-;8
"260600 Garanhuns";-;1;-;2;3;2;24;-;1;1;1;1;8;11;14;1;1;-;3;2;11;4;1;7;4;6;9;4;5;2;7;4;2;9;6;23;3;-;23;4;3;1;9;2;5;2;19;5;19;23;5;1;1;-;-;-;-;-;305
"260610 Glória do Goitá";-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"260620 Goiana";-;1;-;1;3;1;4;-;-;-;1;-;5;3;7;1;-;-;-;-;1;4;-;3;3;3;4;4;4;2;4;2;4;4;2;7;3;-;3;1;-;-;6;1;3;-;7;3;3;8;3;20;26;-;1;2;-;5;173
"260630 Granito";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"260640 Gravatá";-;-;-;-;2;-;15;-;-;-;-;-;1;2;1;-;-;-;-;-;1;-;-;1;-;-;1;1;1;1;1;-;1;1;-;3;1;-;1;1;-;-;3;-;3;-;3;1;3;4;1;-;-;-;-;-;-;-;54
"260650 Iati";-;-;-;-;1;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;1;-;2;1;1;-;1;-;-;2;1;-;1;-;-;-;-;-;20
"260660 Ibimirim";-;-;-;1;-;-;2;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;-;-;-;11
"260670 Ibirajuba";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;2;2;-;-;-;-;-;9
"260680 Igarassu";-;1;-;-;1;-;3;-;-;-;-;-;1;1;5;1;-;-;-;-;2;10;-;-;1;1;2;1;-;-;1;-;-;1;-;10;-;-;1;3;-;-;4;-;1;-;4;-;-;6;1;4;5;-;-;-;-;2;73
"260690 Iguaracy";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;3
"260760 Ilha de Itamaracá";-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;1;-;-;-;-;4;1;1;1;-;-;-;-;-;13
"260700 Inajá";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;1;-;1;1;-;-;-;-;1;8
"260710 Ingazeira";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;7
"260720 Ipojuca";-;1;-;1;4;-;13;-;-;-;1;1;8;3;6;1;1;-;-;-;2;-;-;-;2;2;2;2;2;-;1;-;2;2;1;23;3;4;3;2;-;-;33;2;3;-;11;7;22;57;13;5;11;-;-;-;-;1;258
"260730 Ipubi";-;-;-;2;-;-;2;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;2;-;1;2;2;-;-;-;-;1;-;1;1;-;-;-;-;1;21
"260740 Itacuruba";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"260750 Itaíba";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;1;-;1;-;1;-;5;2;-;-;-;-;-;-;-;-;14
"260765 Itambé";-;-;-;-;1;-;1;-;-;-;-;-;-;-;1;-;1;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;1;-;1;-;1;-;-;1;2;1;-;-;6;-;-;1;24
"260770 Itapetim";-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;-;-;-;2;-;1;1;-;-;-;-;-;11
"260775 Itapissuma";-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;1;-;-;2;1;1;-;3;-;-;4;2;1;1;-;-;-;-;1;23
"260790 Jaboatão dos Guararapes";-;11;1;5;19;3;168;-;4;-;5;2;21;16;27;6;-;-;1;1;7;14;4;7;6;8;7;5;5;6;6;5;5;7;4;55;8;1;232;19;1;1;49;34;36;-;113;26;120;58;116;48;78;1;-;-;-;5;1387
"260795 Jaqueira";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8;5;-;-;-;-;-;-;-;-;14
"260800 Jataúba";-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"260805 Jatobá";-;-;-;-;-;-;4;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;-;2;-;-;2;1;-;-;-;-;-;2;-;2;-;-;-;-;-;1;19
"260810 João Alfredo";-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;1;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;10
"260820 Joaquim Nabuco";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;4
"260825 Jucati";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"260830 Jupi";-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;1;-;-;-;2;2;-;-;1;-;-;-;-;-;11
"260840 Jurema";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;1;1;2;-;1;-;-;-;-;2;10
"260850 Lagoa de Itaenga";-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;1;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;10
"260845 Lagoa do Carro";-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;-;1;-;-;1;-;1;1;-;-;1;1;-;-;3;1;1;-;3;-;-;3;1;-;1;-;-;-;-;-;25
"260860 Lagoa do Ouro";-;-;-;-;1;-;6;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;-;1;1;-;-;-;-;-;-;-;-;-;2;-;-;1;1;-;-;2;1;2;-;-;1;-;5;3;4;5;-;-;-;-;-;39
"260870 Lagoa dos Gatos";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;-;-;-;6
"260875 Lagoa Grande";-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;1;-;-;1;-;2;-;-;-;-;-;-;-;-;10
"260880 Lajedo";-;-;-;-;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2;-;-;-;1;2;2;2;2;-;-;-;-;-;16
"260890 Limoeiro";-;3;-;-;-;1;-;-;-;-;-;-;6;1;6;2;-;-;-;-;7;2;-;1;3;3;4;3;2;1;2;1;3;3;2;5;2;1;2;-;1;1;3;-;-;-;2;1;2;3;2;5;4;-;-;6;-;-;96
"260900 Macaparana";-;-;-;-;1;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;1;-;1;1;2;1;1;-;-;-;-;1;15
"260910 Machados";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2;-;-;-;-;-;-;-;5
"260915 Manari";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;4
"260920 Maraial";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;-;-;-;-;-;-;-;-;-;5
"260930 Mirandiba";-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;4
"261430 Moreilândia";-;-;-;-;2;-;2;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;1;-;-;-;-;1;13
"260940 Moreno";-;3;-;1;-;-;4;-;-;-;-;-;1;1;4;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;1;-;1;-;-;-;1;-;-;-;1;-;1;3;1;1;1;-;-;-;-;1;33
"260950 Nazaré da Mata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;1;-;-;1;-;3;1;-;-;-;-;2;12
"260960 Olinda";-;4;1;5;8;-;29;1;2;2;3;2;13;10;10;1;-;-;1;2;14;9;6;5;14;12;7;9;9;7;11;3;8;13;4;29;3;2;224;9;-;1;35;8;4;7;100;19;82;96;56;23;41;-;-;1;-;9;974
"260970 Orobó";-;-;-;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;1;-;1;-;1;-;-;1;2;-;-;-;-;-;-;-;12
"260980 Orocó";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"260990 Ouricuri";-;1;-;1;1;-;3;-;1;-;1;-;1;2;2;-;1;-;-;-;2;-;-;-;-;1;1;1;1;1;1;1;1;1;-;4;1;-;-;-;-;-;-;-;-;-;3;-;2;1;-;-;-;-;-;-;-;-;36
"261000 Palmares";-;1;-;1;-;1;3;-;-;-;-;-;2;4;5;1;1;-;-;-;3;-;-;4;3;3;2;5;4;2;2;2;3;4;2;7;3;-;1;-;-;-;1;-;-;-;1;-;4;1;1;2;1;-;-;-;-;2;82
"261010 Palmeirina";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;1;-;1;-;2;-;-;-;-;7;7;-;-;-;-;-;-;-;22
"261020 Panelas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;1;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;9
"261030 Paranatama";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"261040 Parnamirim";-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;4
"261050 Passira";-;-;-;1;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5
"261060 Paudalho";-;1;2;1;2;-;-;-;-;-;-;-;1;-;3;2;-;-;-;1;-;4;-;-;1;-;-;-;-;-;1;-;-;-;-;4;-;-;4;7;-;-;2;-;2;-;9;-;1;1;2;5;5;-;-;-;-;4;65
"261070 Paulista";-;3;-;2;3;-;12;-;-;1;1;1;9;4;6;3;-;-;-;1;4;4;1;3;3;3;3;2;4;2;6;2;2;3;2;19;2;1;23;7;1;-;13;6;6;1;20;4;18;45;23;17;22;-;-;-;1;2;321
"261080 Pedra";-;-;-;1;-;-;2;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;1;-;5;1;1;1;1;-;-;-;-;1;19
"261090 Pesqueira";-;1;-;1;1;1;5;-;-;-;-;-;3;1;2;1;1;-;-;-;1;1;-;-;1;-;-;-;-;-;1;1;-;-;-;5;-;-;-;3;-;-;3;-;3;-;3;2;2;4;1;5;6;1;1;4;-;3;68
"261100 Petrolândia";-;1;-;-;1;1;7;-;-;-;-;-;3;3;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;4;2;-;-;2;1;-;1;1;1;-;-;-;-;2;-;1;1;-;-;-;-;-;35
"261110 Petrolina";1;4;-;9;12;3;68;1;5;2;6;6;31;9;36;1;-;-;3;3;30;17;9;26;29;29;26;18;26;24;27;23;25;28;12;46;14;2;347;10;-;-;54;6;10;4;115;89;128;167;89;26;36;10;-;2;1;4;1709
"261120 Poção";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"261130 Pombos";-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"261140 Primavera";-;-;-;-;-;1;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;-;1;1;1;-;2;-;2;2;1;-;-;-;-;-;-;-;18
"261150 Quipapá";-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;3;1;-;-;-;-;-;-;-;9
"261160 Recife";1;27;6;30;76;20;552;3;16;1;12;13;140;73;92;8;8;-;32;15;113;172;33;45;93;97;99;49;104;67;78;40;99;106;26;227;20;1;779;78;2;8;264;155;136;15;371;74;406;758;288;291;394;44;9;1;42;45;6754
"261170 Riacho das Almas";-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;9
"261180 Ribeirão";-;1;-;-;3;-;-;-;-;-;-;-;-;1;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;1;2;-;2;1;-;-;-;-;-;-;-;18
"261190 Rio Formoso";-;-;-;1;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;1;1;1;-;1;-;8;4;1;-;-;-;-;-;-;-;24
"261200 Sairé";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;4
"261210 Salgadinho";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
"261220 Salgueiro";-;-;-;-;-;-;8;-;-;-;1;-;1;2;1;-;-;-;1;-;3;-;-;-;-;1;1;1;-;1;1;1;-;1;1;4;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;6;7;-;-;-;-;-;45
"261230 Saloá";-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;6
"261240 Sanharó";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4
"261245 Santa Cruz";-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;4
"261247 Santa Cruz da Baixa Verde";-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;7
"261250 Santa Cruz do Capibaribe";-;1;-;-;2;1;8;-;-;-;2;-;2;3;-;2;2;-;-;-;1;2;-;-;2;1;2;2;2;2;2;1;2;2;2;5;-;-;2;2;-;-;5;1;2;-;3;-;1;18;1;7;6;-;-;-;-;3;102
"261255 Santa Filomena";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"261260 Santa Maria da Boa Vista";-;-;-;1;1;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;1;-;1;-;-;1;3;2;-;-;-;-;-;-;-;-;15
"261270 Santa Maria do Cambucá";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2
"261280 Santa Terezinha";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;5
"261290 São Benedito do Sul";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;4;-;-;-;-;-;-;-;-;9
"261300 São Bento do Una";-;-;-;-;2;-;1;-;-;-;-;-;-;-;3;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;1;-;-;2;-;1;-;2;-;6;5;3;1;2;-;-;-;-;-;34
"261310 São Caitano";-;-;-;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;1;-;-;1;-;-;-;1;-;-;3;1;1;-;-;-;-;-;-;15
"261320 São João";-;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;6
"261330 São Joaquim do Monte";-;-;-;-;1;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;2;-;1;-;-;3;-;1;1;-;1;-;-;1;17
"261340 São José da Coroa Grande";-;-;-;1;-;-;-;-;-;-;-;-;-;-;4;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;2;1;1;-;1;-;2;2;2;2;2;-;-;-;-;-;23
"261350 São José do Belmonte";-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;1;-;1;-;-;1;-;1;1;-;-;-;-;-;11
"261360 São José do Egito";-;-;-;3;1;-;1;-;-;-;-;-;4;4;3;-;-;-;-;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7;-;-;-;3;-;-;2;2;2;-;5;-;1;5;2;6;14;-;-;-;-;1;69
"261370 São Lourenço da Mata";-;-;1;1;-;-;-;-;-;-;-;-;-;-;3;1;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;4;-;-;1;2;2;-;3;-;-;10;1;1;1;-;-;-;-;-;37
